trial_num	cue_type	target_identity	target_category	choices	target_presence	response	response_correct	response_rt	trial_time	pre_cue	notsure	target_stim	timing1	actual_timing1	positions	a	b	c	d	e	f	g	h	i	j	k	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	aa	bb	cc	dd	ee	ff	gg	hh	ii	jj	kk	ll	mm	nn	oo	pp
260	precue	coast	scene	"['a', 'b']"	present	absent	0	0.409998924	6.531881738	['coast']	['absent']	['coast']	0.9	0.915102459	"[(0, 0)]"	['shoe_39']	['absent']	['shoe_39']	0.1	0.100048474	"[(0, 0)]"	['chair_28']	['absent']	['chair_28']	0.1	0.116606996	"[(0, 0)]"	['bathroom_3']	['absent']	['bathroom_3']	0.1	0.116647171	"[(0, 0)]"	['coast_13']	['absent']	['coast_13']	0.1	0.100044075	"[(0, 0)]"	['woods_19']	['absent']	['woods_19']	0.1	0.116651569	"[(0, 0)]"	['car_59']	['absent']	['car_59']	0.1	0.116651569	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916598316	"[(0, 0)]"
261	precue	car	object	"['a', 'b']"	absent	absent	1	0.260440863	6.547930889	['car']	['absent']	['car']	0.9	0.914537371	"[(0, 0)]"	['bathroom_28']	['absent']	['bathroom_28']	0.1	0.100049354	"[(0, 0)]"	['flower_18']	['absent']	['flower_18']	0.1	0.116594093	"[(0, 0)]"	['chair_53']	['absent']	['chair_53']	0.1	0.100045835	"[(0, 0)]"	['shoe_15']	['absent']	['shoe_15']	0.1	0.116595559	"[(0, 0)]"	['woods_33']	['absent']	['woods_33']	0.1	0.100049647	"[(0, 0)]"	['coast_24']	['absent']	['coast_24']	0.1	0.116650983	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916665762	"[(0, 0)]"
262	postcue	desert	scene	"['a', 'b']"	present	present	1	0.914668453	6.548193052	[False]	['present']	[False]	0.9	0.914852612	"[(0, 0)]"	['shoe_42']	['present']	['shoe_42']	0.1	0.100042022	"[(0, 0)]"	['coast_26']	['present']	['coast_26']	0.1	0.11666066	"[(0, 0)]"	['bathroom_43']	['present']	['bathroom_43']	0.1	0.116582949	"[(0, 0)]"	['car_7']	['present']	['car_7']	0.1	0.100047301	"[(0, 0)]"	['desert_13']	['present']	['desert_13']	0.1	0.116608755	"[(0, 0)]"	['chair_6']	['present']	['chair_6']	0.1	0.100027653	"[(0, 0)]"	['desert']	['present']	['desert']	0.9	0.91662764	"[(0, 0)]"
263	precue	shoe	object	"['a', 'b']"	absent	present	0	0.367563643	6.548299501	['shoe']	['present']	['shoe']	0.9	0.914928563	"[(0, 0)]"	['flower_17']	['present']	['flower_17']	0.1	0.100003314	"[(0, 0)]"	['woods_1']	['present']	['woods_1']	0.1	0.10003733	"[(0, 0)]"	['chair_41']	['present']	['chair_41']	0.1	0.116604356	"[(0, 0)]"	['bathroom_26']	['present']	['bathroom_26']	0.1	0.10003997	"[(0, 0)]"	['car_3']	['present']	['car_3']	0.1	0.116596145	"[(0, 0)]"	['desert_51']	['present']	['desert_51']	0.1	0.116654209	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916630573	"[(0, 0)]"
264	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.411409152	6.548281906	[False]	['present']	[False]	0.9	0.914895426	"[(0, 0)]"	['shoe_29']	['present']	['shoe_29']	0.1	0.116606996	"[(0, 0)]"	['chair_50']	['present']	['chair_50']	0.1	0.100086303	"[(0, 0)]"	['bathroom_50']	['present']	['bathroom_50']	0.1	0.116598785	"[(0, 0)]"	['coast_12']	['present']	['coast_12']	0.1	0.116653329	"[(0, 0)]"	['woods_54']	['present']	['woods_54']	0.1	0.116660953	"[(0, 0)]"	['car_24']	['present']	['car_24']	0.1	0.116654795	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900002551	"[(0, 0)]"
265	precue	desert	scene	"['a', 'b']"	absent	absent	1	0.248742627	6.531510193	['desert']	['absent']	['desert']	0.9	0.914787805	"[(0, 0)]"	['coast_18']	['absent']	['coast_18']	0.1	0.116656555	"[(0, 0)]"	['flower_29']	['absent']	['flower_29']	0.1	0.116604063	"[(0, 0)]"	['woods_37']	['absent']	['woods_37']	0.1	0.100035864	"[(0, 0)]"	['shoe_51']	['absent']	['shoe_51']	0.1	0.116650983	"[(0, 0)]"	['car_40']	['absent']	['car_40']	0.1	0.116654502	"[(0, 0)]"	['bathroom_42']	['absent']	['bathroom_42']	0.1	0.116604356	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900020439	"[(0, 0)]"
266	postcue	woods	scene	"['a', 'b']"	absent	present	0	0.740672599	6.548036751	[False]	['present']	[False]	0.9	0.914683115	"[(0, 0)]"	['flower_60']	['present']	['flower_60']	0.1	0.100049354	"[(0, 0)]"	['shoe_59']	['present']	['shoe_59']	0.1	0.116589108	"[(0, 0)]"	['chair_10']	['present']	['chair_10']	0.1	0.100057271	"[(0, 0)]"	['desert_11']	['present']	['desert_11']	0.1	0.116646291	"[(0, 0)]"	['bathroom_28']	['present']	['bathroom_28']	0.1	0.116657728	"[(0, 0)]"	['coast_58']	['present']	['coast_58']	0.1	0.116650983	"[(0, 0)]"	['woods']	['present']	['woods']	0.9	0.916656085	"[(0, 0)]"
267	postcue	flower	object	"['a', 'b']"	absent	present	0	0.6041579	6.548338796	[False]	['present']	[False]	0.9	0.914891907	"[(0, 0)]"	['chair_65']	['present']	['chair_65']	0.1	0.100045541	"[(0, 0)]"	['shoe_70']	['present']	['shoe_70']	0.1	0.116605823	"[(0, 0)]"	['car_13']	['present']	['car_13']	0.1	0.100026187	"[(0, 0)]"	['desert_49']	['present']	['desert_49']	0.1	0.116661833	"[(0, 0)]"	['woods_46']	['present']	['woods_46']	0.1	0.11665069	"[(0, 0)]"	['coast_18']	['present']	['coast_18']	0.1	0.11664893	"[(0, 0)]"	['flower']	['present']	['flower']	0.9	0.916652566	"[(0, 0)]"
268	postcue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.421937622	6.531764146	[False]	['absent']	[False]	0.9	0.915003635	"[(0, 0)]"	['car_18']	['absent']	['car_18']	0.1	0.116893205	"[(0, 0)]"	['coast_40']	['absent']	['coast_40']	0.1	0.116425182	"[(0, 0)]"	['desert_19']	['absent']	['desert_19']	0.1	0.116592627	"[(0, 0)]"	['woods_18']	['absent']	['woods_18']	0.1	0.100057858	"[(0, 0)]"	['shoe_35']	['absent']	['shoe_35']	0.1	0.116508171	"[(0, 0)]"	['chair_3']	['absent']	['chair_3']	0.1	0.100093927	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.916651687	"[(0, 0)]"
269	postcue	chair	object	"['a', 'b']"	absent	present	0	0.442970223	6.581608035	[False]	['present']	[False]	0.9	0.914935308	"[(0, 0)]"	['car_49']	['present']	['car_49']	0.1	0.116669164	"[(0, 0)]"	['woods_58']	['present']	['woods_58']	0.1	0.116651276	"[(0, 0)]"	['flower_47']	['present']	['flower_47']	0.1	0.116640133	"[(0, 0)]"	['coast_28']	['present']	['coast_28']	0.1	0.100045541	"[(0, 0)]"	['desert_32']	['present']	['desert_32']	0.1	0.11660201	"[(0, 0)]"	['shoe_7']	['present']	['shoe_7']	0.1	0.116884115	"[(0, 0)]"	['chair']	['present']	['chair']	0.9	0.916642889	"[(0, 0)]"
270	precue	car	object	"['a', 'b']"	present	present	1	0.277067711	6.581407747	['car']	['present']	['car']	0.9	0.914677837	"[(0, 0)]"	['desert_30']	['present']	['desert_30']	0.1	0.116643358	"[(0, 0)]"	['bathroom_30']	['present']	['bathroom_30']	0.1	0.116659487	"[(0, 0)]"	['coast_59']	['present']	['coast_59']	0.1	0.116648637	"[(0, 0)]"	['car_12']	['present']	['car_12']	0.1	0.116650396	"[(0, 0)]"	['flower_64']	['present']	['flower_64']	0.1	0.11666066	"[(0, 0)]"	['shoe_49']	['present']	['shoe_49']	0.1	0.116649517	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916709456	"[(0, 0)]"
271	precue	desert	scene	"['a', 'b']"	absent	absent	1	0.230255416	6.565180888	['desert']	['absent']	['desert']	0.9	0.91507548	"[(0, 0)]"	['shoe_53']	['absent']	['shoe_53']	0.1	0.116641012	"[(0, 0)]"	['woods_71']	['absent']	['woods_71']	0.1	0.116659194	"[(0, 0)]"	['coast_38']	['absent']	['coast_38']	0.1	0.116650103	"[(0, 0)]"	['bathroom_24']	['absent']	['bathroom_24']	0.1	0.116668284	"[(0, 0)]"	['flower_13']	['absent']	['flower_13']	0.1	0.116651569	"[(0, 0)]"	['chair_24']	['absent']	['chair_24']	0.1	0.116647464	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916654033	"[(0, 0)]"
272	precue	shoe	object	"['a', 'b']"	absent	absent	1	0.304189013	6.564916379	['shoe']	['absent']	['shoe']	0.9	0.914924458	"[(0, 0)]"	['bathroom_45']	['absent']	['bathroom_45']	0.1	0.100066948	"[(0, 0)]"	['coast_62']	['absent']	['coast_62']	0.1	0.11661462	"[(0, 0)]"	['car_3']	['absent']	['car_3']	0.1	0.116631628	"[(0, 0)]"	['desert_27']	['absent']	['desert_27']	0.1	0.116653915	"[(0, 0)]"	['flower_1']	['absent']	['flower_1']	0.1	0.116663299	"[(0, 0)]"	['chair_48']	['absent']	['chair_48']	0.1	0.116873851	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.9166294	"[(0, 0)]"
273	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.701054255	6.564865354	[False]	['present']	[False]	0.9	0.914837363	"[(0, 0)]"	['coast_32']	['present']	['coast_32']	0.1	0.116643652	"[(0, 0)]"	['bathroom_3']	['present']	['bathroom_3']	0.1	0.116658314	"[(0, 0)]"	['shoe_33']	['present']	['shoe_33']	0.1	0.116657728	"[(0, 0)]"	['flower_26']	['present']	['flower_26']	0.1	0.11665069	"[(0, 0)]"	['woods_30']	['present']	['woods_30']	0.1	0.100002141	"[(0, 0)]"	['chair_33']	['present']	['chair_33']	0.1	0.100033225	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916655499	"[(0, 0)]"
274	precue	woods	scene	"['a', 'b']"	present	absent	0	0.305448805	6.548284252	['woods']	['absent']	['woods']	0.9	0.914891321	"[(0, 0)]"	['flower_21']	['absent']	['flower_21']	0.1	0.100113868	"[(0, 0)]"	['car_19']	['absent']	['car_19']	0.1	0.116612274	"[(0, 0)]"	['desert_43']	['absent']	['desert_43']	0.1	0.116646584	"[(0, 0)]"	['chair_3']	['absent']	['chair_3']	0.1	0.116609928	"[(0, 0)]"	['woods_39']	['absent']	['woods_39']	0.1	0.100023255	"[(0, 0)]"	['bathroom_50']	['absent']	['bathroom_50']	0.1	0.116650103	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900002845	"[(0, 0)]"
275	precue	car	object	"['a', 'b']"	absent	absent	1	0.90635107	6.54813147	['car']	['absent']	['car']	0.9	0.914726809	"[(0, 0)]"	['shoe_47']	['absent']	['shoe_47']	0.1	0.116653329	"[(0, 0)]"	['coast_55']	['absent']	['coast_55']	0.1	0.116608755	"[(0, 0)]"	['desert_2']	['absent']	['desert_2']	0.1	0.100029119	"[(0, 0)]"	['chair_5']	['absent']	['chair_5']	0.1	0.116815201	"[(0, 0)]"	['woods_1']	['absent']	['woods_1']	0.1	0.116496735	"[(0, 0)]"	['flower_37']	['absent']	['flower_37']	0.1	0.116616673	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916654326	"[(0, 0)]"
276	postcue	woods	scene	"['a', 'b']"	present	present	1	0.636849734	6.565075612	[False]	['present']	[False]	0.9	0.915082518	"[(0, 0)]"	['car_5']	['present']	['car_5']	0.1	0.100042316	"[(0, 0)]"	['woods_25']	['present']	['woods_25']	0.1	0.116653622	"[(0, 0)]"	['desert_13']	['present']	['desert_13']	0.1	0.116650103	"[(0, 0)]"	['shoe_25']	['present']	['shoe_25']	0.1	0.11664981	"[(0, 0)]"	['bathroom_33']	['present']	['bathroom_33']	0.1	0.116653622	"[(0, 0)]"	['chair_69']	['present']	['chair_69']	0.1	0.11666154	"[(0, 0)]"	['woods']	['present']	['woods']	0.9	0.916647874	"[(0, 0)]"
277	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.581657887	6.564856556	[False]	['absent']	[False]	0.9	0.914847041	"[(0, 0)]"	['car_69']	['absent']	['car_69']	0.1	0.11663896	"[(0, 0)]"	['desert_51']	['absent']	['desert_51']	0.1	0.116653036	"[(0, 0)]"	['coast_16']	['absent']	['coast_16']	0.1	0.116629282	"[(0, 0)]"	['woods_21']	['absent']	['woods_21']	0.1	0.100010645	"[(0, 0)]"	['shoe_69']	['absent']	['shoe_69']	0.1	0.116657141	"[(0, 0)]"	['chair_5']	['absent']	['chair_5']	0.1	0.116651276	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900036568	"[(0, 0)]"
278	postcue	desert	scene	"['a', 'b']"	absent	absent	1	0.683941495	6.548418266	[False]	['absent']	[False]	0.9	0.91497431	"[(0, 0)]"	['bathroom_47']	['absent']	['bathroom_47']	0.1	0.116653329	"[(0, 0)]"	['car_20']	['absent']	['car_20']	0.1	0.116682067	"[(0, 0)]"	['shoe_64']	['absent']	['shoe_64']	0.1	0.116616673	"[(0, 0)]"	['flower_36']	['absent']	['flower_36']	0.1	0.116673856	"[(0, 0)]"	['coast_17']	['absent']	['coast_17']	0.1	0.100027067	"[(0, 0)]"	['woods_24']	['absent']	['woods_24']	0.1	0.116599958	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916645822	"[(0, 0)]"
279	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.371427767	6.598223154	[False]	['present']	[False]	0.9	0.914882524	"[(0, 0)]"	['shoe_70']	['present']	['shoe_70']	0.1	0.116648344	"[(0, 0)]"	['flower_4']	['present']	['flower_4']	0.1	0.116645704	"[(0, 0)]"	['desert_46']	['present']	['desert_46']	0.1	0.116661246	"[(0, 0)]"	['chair_3']	['present']	['chair_3']	0.1	0.116649223	"[(0, 0)]"	['bathroom_44']	['present']	['bathroom_44']	0.1	0.116658314	"[(0, 0)]"	['coast_32']	['present']	['coast_32']	0.1	0.116664179	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916649341	"[(0, 0)]"
280	precue	flower	object	"['a', 'b']"	absent	present	0	0.415770038	6.581883102	['flower']	['present']	['flower']	0.9	0.91514674	"[(0, 0)]"	['chair_54']	['present']	['chair_54']	0.1	0.100163134	"[(0, 0)]"	['shoe_27']	['present']	['shoe_27']	0.1	0.116636614	"[(0, 0)]"	['car_30']	['present']	['car_30']	0.1	0.116653036	"[(0, 0)]"	['desert_8']	['present']	['desert_8']	0.1	0.116598785	"[(0, 0)]"	['woods_42']	['present']	['woods_42']	0.1	0.116666232	"[(0, 0)]"	['coast_42']	['present']	['coast_42']	0.1	0.116645704	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916650807	"[(0, 0)]"
281	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.559787184	6.531649486	[False]	['absent']	[False]	0.9	0.914883697	"[(0, 0)]"	['bathroom_23']	['absent']	['bathroom_23']	0.1	0.100099206	"[(0, 0)]"	['car_2']	['absent']	['car_2']	0.1	0.116560956	"[(0, 0)]"	['flower_36']	['absent']	['flower_36']	0.1	0.100029119	"[(0, 0)]"	['woods_12']	['absent']	['woods_12']	0.1	0.116661246	"[(0, 0)]"	['chair_36']	['absent']	['chair_36']	0.1	0.100034105	"[(0, 0)]"	['coast_38']	['absent']	['coast_38']	0.1	0.116666232	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900041553	"[(0, 0)]"
282	precue	shoe	object	"['a', 'b']"	present	present	1	0.233824533	6.565126051	['shoe']	['present']	['shoe']	0.9	0.915022989	"[(0, 0)]"	['woods_39']	['present']	['woods_39']	0.1	0.116576498	"[(0, 0)]"	['chair_2']	['present']	['chair_2']	0.1	0.116670337	"[(0, 0)]"	['bathroom_22']	['present']	['bathroom_22']	0.1	0.116655968	"[(0, 0)]"	['shoe_30']	['present']	['shoe_30']	0.1	0.100041729	"[(0, 0)]"	['desert_23']	['present']	['desert_23']	0.1	0.116646584	"[(0, 0)]"	['car_62']	['present']	['car_62']	0.1	0.116653622	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916654326	"[(0, 0)]"
283	postcue	coast	scene	"['a', 'b']"	absent	absent	1	0.656326657	6.548439087	[False]	['absent']	[False]	0.9	0.915062284	"[(0, 0)]"	['flower_56']	['absent']	['flower_56']	0.1	0.100010938	"[(0, 0)]"	['bathroom_44']	['absent']	['bathroom_44']	0.1	0.11669585	"[(0, 0)]"	['car_17']	['absent']	['car_17']	0.1	0.100017096	"[(0, 0)]"	['chair_42']	['absent']	['chair_42']	0.1	0.116643652	"[(0, 0)]"	['woods_56']	['absent']	['woods_56']	0.1	0.116655675	"[(0, 0)]"	['desert_34']	['absent']	['desert_34']	0.1	0.116607289	"[(0, 0)]"	['coast']	['absent']	['coast']	0.9	0.916595676	"[(0, 0)]"
284	postcue	car	object	"['a', 'b']"	present	present	1	0.599615494	6.564997315	[False]	['present']	[False]	0.9	0.91499689	"[(0, 0)]"	['coast_49']	['present']	['coast_49']	0.1	0.100076332	"[(0, 0)]"	['shoe_49']	['present']	['shoe_49']	0.1	0.116608462	"[(0, 0)]"	['flower_29']	['present']	['flower_29']	0.1	0.116621072	"[(0, 0)]"	['bathroom_56']	['present']	['bathroom_56']	0.1	0.100028826	"[(0, 0)]"	['car_28']	['present']	['car_28']	0.1	0.116641012	"[(0, 0)]"	['desert_52']	['present']	['desert_52']	0.1	0.116634561	"[(0, 0)]"	['car']	['present']	['car']	0.9	0.916713855	"[(0, 0)]"
285	precue	coast	scene	"['a', 'b']"	present	absent	0	0.833231821	6.548361083	['coast']	['absent']	['coast']	0.9	0.914971964	"[(0, 0)]"	['flower_46']	['absent']	['flower_46']	0.1	0.100033518	"[(0, 0)]"	['desert_52']	['absent']	['desert_52']	0.1	0.116664179	"[(0, 0)]"	['coast_33']	['absent']	['coast_33']	0.1	0.116649517	"[(0, 0)]"	['car_63']	['absent']	['car_63']	0.1	0.116659487	"[(0, 0)]"	['woods_44']	['absent']	['woods_44']	0.1	0.116649517	"[(0, 0)]"	['chair_57']	['absent']	['chair_57']	0.1	0.116608169	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916602128	"[(0, 0)]"
286	precue	car	object	"['a', 'b']"	absent	absent	1	0.255946256	6.581706273	['car']	['absent']	['car']	0.9	0.915048502	"[(0, 0)]"	['flower_48']	['absent']	['flower_48']	0.1	0.116644238	"[(0, 0)]"	['desert_32']	['absent']	['desert_32']	0.1	0.116656848	"[(0, 0)]"	['shoe_6']	['absent']	['shoe_6']	0.1	0.116656848	"[(0, 0)]"	['chair_25']	['absent']	['chair_25']	0.1	0.116643652	"[(0, 0)]"	['bathroom_58']	['absent']	['bathroom_58']	0.1	0.100001554	"[(0, 0)]"	['coast_57']	['absent']	['coast_57']	0.1	0.116643358	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.9166728	"[(0, 0)]"
287	precue	shoe	object	"['a', 'b']"	present	present	1	0.24859571	6.515140523	['shoe']	['present']	['shoe']	0.9	0.915003048	"[(0, 0)]"	['desert_32']	['present']	['desert_32']	0.1	0.100071347	"[(0, 0)]"	['car_15']	['present']	['car_15']	0.1	0.116642185	"[(0, 0)]"	['flower_27']	['present']	['flower_27']	0.1	0.116671217	"[(0, 0)]"	['woods_36']	['present']	['woods_36']	0.1	0.116640426	"[(0, 0)]"	['shoe_36']	['present']	['shoe_36']	0.1	0.116612567	"[(0, 0)]"	['bathroom_36']	['present']	['bathroom_36']	0.1	0.100028533	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900041846	"[(0, 0)]"
288	precue	shoe	object	"['a', 'b']"	absent	absent	1	0.20793927	6.514990673	['shoe']	['absent']	['shoe']	0.9	0.914909796	"[(0, 0)]"	['car_56']	['absent']	['car_56']	0.1	0.100026187	"[(0, 0)]"	['coast_62']	['absent']	['coast_62']	0.1	0.116582363	"[(0, 0)]"	['bathroom_24']	['absent']	['bathroom_24']	0.1	0.100055512	"[(0, 0)]"	['flower_2']	['absent']	['flower_2']	0.1	0.116559196	"[(0, 0)]"	['desert_8']	['absent']	['desert_8']	0.1	0.100078092	"[(0, 0)]"	['chair_31']	['absent']	['chair_31']	0.1	0.116654209	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900038914	"[(0, 0)]"
289	precue	bathroom	scene	"['a', 'b']"	present	absent	0	0.232750953	6.548028247	['bathroom']	['absent']	['bathroom']	0.9	0.914635902	"[(0, 0)]"	['coast_22']	['absent']	['coast_22']	0.1	0.116645998	"[(0, 0)]"	['bathroom_23']	['absent']	['bathroom_23']	0.1	0.116674443	"[(0, 0)]"	['flower_37']	['absent']	['flower_37']	0.1	0.100014457	"[(0, 0)]"	['car_43']	['absent']	['car_43']	0.1	0.116665059	"[(0, 0)]"	['desert_45']	['absent']	['desert_45']	0.1	0.116595852	"[(0, 0)]"	['shoe_41']	['absent']	['shoe_41']	0.1	0.100047594	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916659018	"[(0, 0)]"
290	precue	coast	scene	"['a', 'b']"	present	absent	0	1.051150601	6.547843501	['coast']	['absent']	['coast']	0.9	0.914469924	"[(0, 0)]"	['shoe_27']	['absent']	['shoe_27']	0.1	0.116631922	"[(0, 0)]"	['flower_16']	['absent']	['flower_16']	0.1	0.100042609	"[(0, 0)]"	['woods_44']	['absent']	['woods_44']	0.1	0.116607289	"[(0, 0)]"	['desert_52']	['absent']	['desert_52']	0.1	0.100041436	"[(0, 0)]"	['coast_16']	['absent']	['coast_16']	0.1	0.116608755	"[(0, 0)]"	['car_9']	['absent']	['car_9']	0.1	0.116755086	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916635558	"[(0, 0)]"
291	precue	desert	scene	"['a', 'b']"	present	present	1	0.304822428	6.548413867	['desert']	['present']	['desert']	0.9	0.915044983	"[(0, 0)]"	['car_33']	['present']	['car_33']	0.1	0.100022961	"[(0, 0)]"	['desert_49']	['present']	['desert_49']	0.1	0.116572392	"[(0, 0)]"	['coast_36']	['present']	['coast_36']	0.1	0.100025894	"[(0, 0)]"	['woods_10']	['present']	['woods_10']	0.1	0.116660367	"[(0, 0)]"	['shoe_29']	['present']	['shoe_29']	0.1	0.100042902	"[(0, 0)]"	['chair_38']	['present']	['chair_38']	0.1	0.116647464	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916658725	"[(0, 0)]"
292	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.551996474	6.515033487	[False]	['absent']	[False]	0.9	0.914920059	"[(0, 0)]"	['chair_37']	['absent']	['chair_37']	0.1	0.100032052	"[(0, 0)]"	['desert_13']	['absent']	['desert_13']	0.1	0.116605529	"[(0, 0)]"	['flower_23']	['absent']	['flower_23']	0.1	0.100044955	"[(0, 0)]"	['coast_2']	['absent']	['coast_2']	0.1	0.116647757	"[(0, 0)]"	['car_56']	['absent']	['car_56']	0.1	0.116659487	"[(0, 0)]"	['woods_36']	['absent']	['woods_36']	0.1	0.116586175	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.91659597	"[(0, 0)]"
293	precue	chair	object	"['a', 'b']"	absent	absent	1	0.225496593	6.531664148	['chair']	['absent']	['chair']	0.9	0.91490569	"[(0, 0)]"	['woods_56']	['absent']	['woods_56']	0.1	0.100036157	"[(0, 0)]"	['desert_12']	['absent']	['desert_12']	0.1	0.116651863	"[(0, 0)]"	['shoe_32']	['absent']	['shoe_32']	0.1	0.116669164	"[(0, 0)]"	['flower_10']	['absent']	['flower_10']	0.1	0.116643652	"[(0, 0)]"	['car_44']	['absent']	['car_44']	0.1	0.116655675	"[(0, 0)]"	['bathroom_23']	['absent']	['bathroom_23']	0.1	0.116662126	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900025718	"[(0, 0)]"
294	postcue	shoe	object	"['a', 'b']"	present	present	1	0.359722494	6.581755832	[False]	['present']	[False]	0.9	0.915103632	"[(0, 0)]"	['coast_66']	['present']	['coast_66']	0.1	0.116650103	"[(0, 0)]"	['shoe_36']	['present']	['shoe_36']	0.1	0.116650396	"[(0, 0)]"	['flower_32']	['present']	['flower_32']	0.1	0.116956254	"[(0, 0)]"	['woods_47']	['present']	['woods_47']	0.1	0.116340727	"[(0, 0)]"	['car_26']	['present']	['car_26']	0.1	0.116664765	"[(0, 0)]"	['bathroom_39']	['present']	['bathroom_39']	0.1	0.116647757	"[(0, 0)]"	['shoe']	['present']	['shoe']	0.9	0.916652273	"[(0, 0)]"
295	postcue	chair	object	"['a', 'b']"	absent	absent	1	0.530438373	6.565171504	[False]	['absent']	[False]	0.9	0.915110084	"[(0, 0)]"	['car_41']	['absent']	['car_41']	0.1	0.100008592	"[(0, 0)]"	['flower_35']	['absent']	['flower_35']	0.1	0.116605529	"[(0, 0)]"	['woods_41']	['absent']	['woods_41']	0.1	0.100038503	"[(0, 0)]"	['coast_41']	['absent']	['coast_41']	0.1	0.116655088	"[(0, 0)]"	['desert_16']	['absent']	['desert_16']	0.1	0.116651863	"[(0, 0)]"	['shoe_18']	['absent']	['shoe_18']	0.1	0.116655675	"[(0, 0)]"	['chair']	['absent']	['chair']	0.9	0.9166511	"[(0, 0)]"
296	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.584497698	6.548056692	[False]	['present']	[False]	0.9	0.91465643	"[(0, 0)]"	['bathroom_7']	['present']	['bathroom_7']	0.1	0.116634561	"[(0, 0)]"	['woods_64']	['present']	['woods_64']	0.1	0.116649517	"[(0, 0)]"	['shoe_45']	['present']	['shoe_45']	0.1	0.100013284	"[(0, 0)]"	['desert_46']	['present']	['desert_46']	0.1	0.116614327	"[(0, 0)]"	['flower_6']	['present']	['flower_6']	0.1	0.116652742	"[(0, 0)]"	['chair_62']	['present']	['chair_62']	0.1	0.116646291	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916669575	"[(0, 0)]"
297	postcue	bathroom	scene	"['a', 'b']"	present	absent	0	0.645745109	6.548040856	[False]	['absent']	[False]	0.9	0.914595434	"[(0, 0)]"	['shoe_72']	['absent']	['shoe_72']	0.1	0.100023841	"[(0, 0)]"	['flower_15']	['absent']	['flower_15']	0.1	0.11666066	"[(0, 0)]"	['desert_50']	['absent']	['desert_50']	0.1	0.116618726	"[(0, 0)]"	['chair_4']	['absent']	['chair_4']	0.1	0.100031465	"[(0, 0)]"	['bathroom_23']	['absent']	['bathroom_23']	0.1	0.116643065	"[(0, 0)]"	['coast_39']	['absent']	['coast_39']	0.1	0.116663299	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.900039207	"[(0, 0)]"
298	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.49521845	6.565103764	[False]	['absent']	[False]	0.9	0.915094542	"[(0, 0)]"	['woods_42']	['absent']	['woods_42']	0.1	0.100063136	"[(0, 0)]"	['chair_6']	['absent']	['chair_6']	0.1	0.116538669	"[(0, 0)]"	['bathroom_14']	['absent']	['bathroom_14']	0.1	0.116657434	"[(0, 0)]"	['shoe_15']	['absent']	['shoe_15']	0.1	0.116606116	"[(0, 0)]"	['desert_36']	['absent']	['desert_36']	0.1	0.100041436	"[(0, 0)]"	['car_54']	['absent']	['car_54']	0.1	0.116817841	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916656379	"[(0, 0)]"
